,Link,Comuna,Camas,Baños,Capacidad,Habitaciones,Precio,Nota,Nnota,Descripción,Titulo1,Titulo2,Servicios,Anfitrion,Registro,Ubides,Ubicacion,Tipo
0,https://www.airbnb.cl/rooms/37146414?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000,"['Coquimbo, Coquimbo Region, Chile']",['4 camas'],['1 baño'],['5 huéspedes'],['2 habitaciones'],['\xa0'],['4.78 ·'],['27 reseñas'],"['Edificio Marina Oceano ubicado en segunda linea de mar, a una cuadra del Casino Enjoy, entorno seguro y tranquilo, acceso controlado. Departamento 2 dormitorios, un baño, full equipado; incluye lavadora, wi fi, loza y accesorios en cocina, ropa de cama, plancha, aspiradora, secador de pelo, entre otros. Edificio cuenta con zona de secadoras, piscina, juegos infantiles y quincho que se arrienda.', 'Dos dormitorios living comedor sofá cama, lavadora, wifi, secadora dentro del edificio, colgador de ropa y todo lo necesario como si estuvieras en tu hogar.']",['Marina Oceano Enjoy Coquimbo'],['Vivienda rentada entero - Anfitrión:\xa0Cristian'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Cristian'],['Se registró en mayo de 2019'],['Queda a 1 cuadra del casino enjoy conexión directa a la playa.'],[],
1,https://www.airbnb.cl/rooms/27501496?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000,"['Coquimbo, Región de Coquimbo, Chile']",['4 camas'],['2 baños'],['5 huéspedes'],['2 habitaciones'],"['$65,000\xa0CLP\xa0']",['4.76 ·'],['68 reseñas'],"['Hermoso departamento en primera línea frente al mar , se encuentra remodelado y amoblado recientemente  precios especiales de baja temporada , totalmente equipado......', 'Cuenta con dos dormitorios y dos baños, principal en suite.Estacionamiento exclusivo con seguridad las 24 horas. Tv satelital y wifi.', 'En relación a los materiales de aseo entregamos lavalozas,cloro gel,bolsas de basura. Materiales de aseo personal como jabón  y papel higiénico .', 'El departamento consta de 2 habitaciones principal en suite con closet ,baño con Tina pequeña,smart  tv conectada a cable satelital. ', 'Dormitorio con dos camas de 1 1/2 plaza nuevas con ropa de cama ', 'En el espacio de living comedor esta disponible un sofá cama el cual puede habilitarse como una cuarta cama , la ropa de cama queda disponible en el closet de la segunda habitación.  ', 'Baño con Tina frente al dormitorio. ', 'El comedor tiene mesa amplia con 6 sillas ,living  con bellos sillones muy cómodos y smart tv conectada a cable satelital', 'Terraza con mesa y sillas para 4 personas ', 'Garantizamos que nuestro alojamiento está totalmente limpió y ordenado, usted no sufrirá sorpresas desagradables.']",['Departamento Coquimbo..espectacular vista ......'],['Vivienda rentada entero - Anfitrión: M\xa0Elena'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: M Elena'],['Se registró en agosto de 2018'],"['El departamento se encuentra emplazado en hermoso condominio, con jardines amplios y piscina de uso exclusivo para residente, el acceso es controlado durante las 24 horas.']","['https://maps.google.com/maps?ll=-29.9585,-71.3115&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
2,https://www.airbnb.cl/rooms/787555318021060848?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-04&previous_page_section_name=1000,"['La Serena, Coquimbo, Chile']",['3 camas'],['2 baños'],['4 huéspedes'],['2 habitaciones'],"['$54,000\xa0CLP\xa0']",['5.0 ·'],['6 reseñas'],"['Excelente departamento NUEVO, ubicación céntrica. A 5 minutos caminando de la playa y a 5 minutos en auto de supermercado y mall. ', 'Departamento en piso 1 equipado para 4 personas, 2 dormitorios, dos baños, estacionamiento dentro del condominio, así como también piscina, juegos para niños y quincho (aun no cuenta con mesa para compartir ahí mismo)', 'Departamento ubicado en sector puertas del mar, cercano a la playa, al faro, supermercado, mall y centro de La Serena']",['Apartamento en La Serena'],['Vivienda rentada entero - Anfitrión:\xa0Cristopher'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Cristopher'],['Se registró en marzo de 2019'],[],"['https://maps.google.com/maps?ll=-29.90142,-71.26959&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
3,https://www.airbnb.cl/rooms/806147139535515741?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-23&previous_page_section_name=1000,"['Coquimbo, Chile']",['4 camas'],['1 baño'],['4 huéspedes'],['2 habitaciones'],"['$40,000\xa0CLP\xa0']",['5.0 ·'],['3 reseñas'],['Estará cerca de muchos servicios si te hospedas en este alojamiento céntrico de Coquimbo.'],"['Departamento Central, 4 personas + estacionamiento']",['Vivienda rentada entero - Anfitrión:\xa0Daniel'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Daniel'],['Se registró en diciembre de 2018'],[],"['https://maps.google.com/maps?ll=-29.95962,-71.34127&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
4,https://www.airbnb.cl/rooms/800600026386223960?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000,"['Coquimbo, Chile']",['2 camas'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$48,400\xa0CLP\xa0']",[],[],"['Depto ubicado a 10 minutos del centro de Coquimbo.', 'Este departamento ofrece comodidad, calidez, y una amplia vista de la ciudad; La mezquita, la cruz del III milenio y vista al mar desde el balcón, lugares turísticos propios de Coquimbo.', 'Este dpto se destaca por entregar cercanía a lugares y establecimientos como el Hospital, el estadio de Coquimbo, supermercado líder.', 'Mezquita a 3 min.', 'Cruz del III milenio: 20 min en micro ( locomoción colectiva).', 'Mall Coquimbo 10 min.', 'av. costanera 12 min.']",['Apartamento coquimbo'],['Vivienda rentada entero - Anfitrión:\xa0Tracy'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Tracy'],['Se registró en febrero de 2019'],[],"['https://maps.google.com/maps?ll=-29.96728,-71.33482&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
5,https://www.airbnb.cl/rooms/29189077?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-11&previous_page_section_name=1000,"['Coquimbo, Región de Coquimbo, Chile']",['4 camas'],['2 baños'],['6 huéspedes'],['3 habitaciones'],"['$55,000\xa0CLP\xa0']",['4.87 ·'],['23 reseñas'],"['Departamento de 75m2 , ubicado en el piso 18 del edificio MARAZUL, frente a playa La Herradura, en segunda línea de borde costero, full equipado hasta para 6 personas, 3 dormitorios, 2 baños, cocina independiente, living comedor, TV Cable, WIFI, terraza con vista a la playa, estacionamiento privado, áreas comunes (piscina, quincho, salas multiuso, juegos infantiles).']",['Departamento Marazul - La Herradura'],['Vivienda rentada entero - Anfitrión:\xa0Luis'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Luis'],['Se registró en octubre de 2018'],[],"['https://maps.google.com/maps?ll=-29.9814,-71.3492&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
6,https://www.airbnb.cl/rooms/31645327?adults=1&children=0&infants=0&pets=0&check_in=2023-02-05&check_out=2023-02-10&previous_page_section_name=1000,"['Coquimbo, Región de Coquimbo, Chile']",['1 cama'],['1 baño'],['2 huéspedes'],['1 habitación'],"['$33,280\xa0CLP\xa0']",['4.92 ·'],['24 reseñas'],"['Acogedora cabaña de 50mt2 , 01 habitación, living comedor  para 2 personas:', ' Wifi, TV cable, cocina, baño privado, excelente ubicación, cerca de la playa, restaurantes y centros comerciales, fácil locomoción. Ubicado en un barrio tranquilo, con bajo ruido ambiente,  Incluye sábanas y toallas, el entorno lo rodea un hermoso jardín con variadas plantas y cactus, un sector con mesa y asadera, estacionamiento privado y seguro.', 'La habitación con baño privado , terraza con buenas vistas, pieza habilitado con un sillón muy cómodo refrigerador, hervidor, microondas platos vasos, cocina eléctrica de dos platos.']","['Acogedora cabañita en Coquimbo, lugar tranquilo 🏖🌞']",['Casa de huéspedes entero - Anfitrión:\xa0Patricio'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Patricio'],['Se registró en enero de 2019'],"['La Barra de Coquimbo. Los mejores Sandwich, completos, variedad de as, quesadillas, cervezas artesanales, jugos naturales, almuerzos. ', 'Universidad Católica del Norte con sus extensas áreas verdes acuarios y vistas inmejorables.']","['https://maps.google.com/maps?ll=-29.96244,-71.34579&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
7,https://www.airbnb.cl/rooms/48384226?adults=1&children=0&infants=0&pets=0&check_in=2023-02-28&check_out=2023-03-05&previous_page_section_name=1000,"['Coquimbo, Chile']",['5 camas'],['1 baño'],['4 huéspedes'],['3 habitaciones'],"['$35,000\xa0CLP\xa0']",['4.68 ·'],['53 reseñas'],"['Disfruta de tu estadia en La Serena, departamento ambientado en lo minimalista, con todas las comodidades que necesitas para venir a descansar o hacer negocios.', 'A solo 5 minutos del centro de La Serena y de la playa.', 'Condominio Espacio Urbano III ', 'A minutos de Supermercado y grandes tiendas.', 'Sábanas y Toallas incluidas.', 'Sin ascensor', 'Departamento con ambientación minimalista.']","['Comodidad, excelente ubicación y Tranquilidad']",['Vivienda rentada entero - Anfitrión:\xa0Alex'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Alex'],['Se registró en septiembre de 2018'],"['Es un Condominio familiar, cómodo y tranquilo. ', 'Servicio de Conserjeria y vigilancia las 24 horas, no hay ascensor']","['https://maps.google.com/maps?ll=-29.89823,-71.25993&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
8,https://www.airbnb.cl/rooms/741186949587156016?adults=1&children=0&infants=0&pets=0&check_in=2023-02-10&check_out=2023-02-15&previous_page_section_name=1000,"['Coquimbo, Chile']",['1 cama'],['1 baño compartido'],['2 huéspedes'],['1 habitación'],"['$23,000\xa0CLP\xa0']",['4.86 ·'],['7 reseñas'],"['Habitación con cama matrimonial dentro de condominio con cierre perimetral. ', 'Lugar a 5 minutos de la playa en vehiculo, aprox. 20 o 25 minuto a pie.', 'Ideal para parejas que buscan un lugar seguro y acogedor.', '1 baño completo compartido,cocina compartida completa con refrigerador,hervidor,vajilla y utensilios basicos.', 'Sala de estar compartida con 2 sofas y Wi-Fi.', 'Estacionamiento interior techado.', 'Ofrecemos servicio de lavandería.', '2 huespedes como maximo incluyendo niños mayores de 2 años', 'Recibimos con mucho cariño a nuestros huéspedes y hacemos nuestro mayor esfuerzo para que se sientan cómodos y agradados. Nos preocupamos especialmente de la higiene y limpieza de la habitación entre un huésped y otro.', 'Durante la estadía nos mantenemos atentos para orientarlos en lo que respecta a lugares interesantes de visitar, medios de transporte, gastronomía o cualquier necesidad que se presente.', 'Nuestro objetivo es que tengan el mejor recuerdo de nuestro espacio.']",['Habitación 5 minutos de la playa'],['Habitación privada en casa de huéspedes - Anfitrión:\xa0Matias'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Matias'],['Se registró en diciembre de 2017'],"['La casa se encuentra en un condominio cerrado en el sector El Rosario de Peñuelas, un barrio muy tranquilo y seguro, con 2 supermercados a los que se puede llegar fácilmente a pie (un Lider y un Santa Isabel), 2 farmacias, 2 servicentros, strip center y Outlet. ', 'Transporte público a 1 cuadra con locomoción hacia La Serena, Coquimbo y sector playa. También se puede llegar a la playa caminando en no más de 20 minutos, o en vehículo en 5 minutos.', 'El sector es conocido por ser tranquilo, silencioso y tener un ambiente familiar, las calles no son muy transitadas por vehículos y es un lindo barrio residencial para salir a recorrer caminando. No es problemático llegar tarde puesto que aún de noche no es para nada un sector peligroso.']","['https://maps.google.com/maps?ll=-29.97021,-71.30341&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
9,https://www.airbnb.cl/rooms/793646787620340637?adults=1&children=0&infants=0&pets=0&check_in=2023-02-05&check_out=2023-02-12&previous_page_section_name=1000,"['Coquimbo, Chile']",['3 camas'],['2 baños'],['4 huéspedes'],['2 habitaciones'],['\xa0'],['5.0 ·'],['3 reseñas'],"['Disfruta de la sencillez de este alojamiento tranquilo, céntrico con terraza y piscina.', 'Supermercado, gasolinera y playa a solo pasos de este hermoso departamento.', '10.000 adicional por persona extra']",['Hermoso departamento en sindempart'],['Condo entero - Anfitrión:\xa0Cecilia'],"[<Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>, <Element 'div' class=('_19xnuo97',)>]",['Anfitrión: Cecilia'],['Se registró en enero de 2020'],[],"['https://maps.google.com/maps?ll=-29.97853,-71.34112&z=14&t=m&hl=es&gl=CL&mapclient=apiv3']",
