,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
0,Terreno con cabaña y piscina familiar.,Choza,Vicuña,Coquimbo,6,5,2, Habitación,5,privado,75.0,-29.8094,-70.792,"https://maps.google.com/maps?ll=-29.8094,-70.792&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desconecta cuando te quedes bajo las estrellas, junto a tu familia, en parcela con cabaña y piscina exclusiva para pasar unos bonitos momentos familiares.
Cuenta con tinaja que se cobra a parte.

El espacio
Es una cabaña ubicada en un terreno que cuenta con piscina, baños, ducha y tinaja",['Vista al valle'],5.0,5,Andrea,11-2018,https://www.airbnb.cl/rooms/712469501076490757?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
1,Maravilloso depto Puerto Velero 3D 3B,Vivienda rentada entero,Puerto Velero,Coquimbo,7,6,3, Habitación,3,privado,140.0,-30.2368,-71.4774,"https://maps.google.com/maps?ll=-30.2368,-71.4774&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Sorprendente y relájate como nunca en este hermoso y exclusivo lugar, ubicado en un quinto piso, con doble terraza, donde tendrás unos amaneceres inolvidables y unas puestas de sol soñadas. 
Disfruta tu estadía con playas privadas paradisíacas, piscinas de agua dulce y salada. Supermercados  en el interior del resort, como también restoranes y diversas actividades para grandes y pequeños.
Como si fuera poco, tienes lugares cercanos como tongoy, guanaquero donde encontrarás ostiones y ostras.


Tranquilidad y belleza en el entorno.",['Acceso a la playa'],,,Andres,01-2017,https://www.airbnb.cl/rooms/806689333270005138?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
2,Casa Familia Vista 360° Piscina Condom. Ensenada,Cabaña entero,Los Vilos,Región Metropolitana,8,4,4, Habitación,3,privado,150.0,-32.00303,-71.51988,"https://maps.google.com/maps?ll=-32.00303,-71.51988&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este tranquilo lugar para quedarse. 
Condom. Ensenada
Casa  140 M2.  hermosas vistas panorámicas en 360°.
Se desarrolla en 4 niveles; Nivel Dormit. principal, Nivel casa, Nivel deck piscina, Nivel de Acceso vehicular.  Rodeada de  amplias terrazas con barandas vidriadas.
Habilitada para 8 personas , Cocina integrada, espacios  de gran altura. Piscina incorporada a medio nivel de terraza principal. Acceso a playita interior del condominio a 650 mts. desde la casa .


Casa construida sobre roca, rodeada de terrazas con vista al mar, piscina en deck de madera, medio nivel bajo nivel de la casa.  Estar - Comedor y Cocina integrados en un solo espacio con vista al mar al igual que todos los dormitorios. Ventanas termo panel de PVC. excelente  aislación.",['Acceso a la playa'],,,Victor Hugo,01-2023,https://www.airbnb.cl/rooms/808713835019164326?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
3,Casa Playa frente Puerto Velero,Alojamiento entero,Coquimbo,Chile,8,6,3, Habitación,3,privado,150.0,-30.24943,-71.45986,"https://maps.google.com/maps?ll=-30.24943,-71.45986&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa Casa de Playa nueva con linda piscina y Terraza emplazada en condominio privado cerca del mar, grandes vistas, especial para conectarse con tus seres queridos en un ambiente familiar, tranquilo y acogedor",['Acceso la playa Público o compartido'],,,Juan Luis,04-2019,https://www.airbnb.cl/rooms/821984450971999152?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
4,"CASA VICUÑA, VALLE DEL ELQUI . PISCINA Y QUINCHO",Bungalow entero,Vicuña,Región de Coquimbo,9,7,4, Habitación,3,privado,100.0,-29.98247,-70.98673,"https://maps.google.com/maps?ll=-29.98247,-70.98673&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa casa en parcela de agrado, con piscina, tinaja y quincho. Decoración moderna, 4 Dormitorios, 3 baños, habilitada para 9 personas. Cuenta con cocina, refrigerador, tina con hidromasaje, agua caliente, tv cable, mesa ping pong, sendero inclusivo.
Km 30, Ruta 41, Vicuña ( frente a cervecería Cactus), Valle del Elqui.

Valor incluye uso de tinaja agua caliente  para 1 vez durante la estadía. Día uso adicional  tiene un costo diario de $70.000, costo adicional de   invitados $10.000 diarios


Casa que cuenta con todas las comodidades del hogar, rodeada de naturaleza y diversos atractivos turísticos. Especial para el descanso y compartir en familia.",['Vista al valle'],4.70,11,Cristian,12-2018,https://www.airbnb.cl/rooms/31074328?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
5,Casa Guanaqueros II,Alojamiento entero,Guanaqueros,Coquimbo Region,10,9,4, Habitación,3,privado,180.0,-30.20043,-71.43229,"https://maps.google.com/maps?ll=-30.20043,-71.43229&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa casa en Guanaqueros, sector las lícitas, a sólo 3 cuadras de la playa, cuenta con Quincho, piscina, juegos infantiles, equipada para 10 personas. A 30 kms de Coquimbo y La Serena, a 65 kms del Valle de Elqui",['Acceso a la playa'],4.74,23,Mitchell,02-2016,https://www.airbnb.cl/rooms/25813768?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
6,LAS TACAS. 1a línea. Muy equipado. WiFi.,Condo entero,Coquimbo,Chile,8,7,3, Habitación,3,privado,195.0,-30.08241,-71.37063,"https://maps.google.com/maps?ll=-30.08241,-71.37063&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Espectacular dpto, 1a linea, 1er piso (terraza de mayor tamaño y seguridad). Vista preciosa de la playa. Muy bien equipado para 8 personas.
WiFi y TV cable.

El espacio
Departamento en 1a línea de playa, en excelente estado, vista maravillosa de la playa. Terraza de mayor tamaño por ser 1er piso. Muy bien equipado para 8 personas.
Hay cafetera Nespresso, lavadora/secadora, lavavajillas, parrilla a gas. toallas de baño, sábanas, Wi-Fi, TV cable, termopaneles.

PARA RESERVAS DE PERIODOS DE VACACIONES ESCOLARES, CONSULTAR","['Acceso a la playa', 'Frente a la playa']",4.83,23,Rodrigo,12-2015,https://www.airbnb.cl/rooms/34155544?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
7,Increíble casa condominio Agua Dulce Huentelauquén,Alojamiento entero,Huentelauquén,Coquimbo,10,11,4, Habitación,3,privado,230.0,-31.5647,-71.5459,"https://maps.google.com/maps?ll=-31.5647,-71.5459&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"A sólo 2 hrs y 45 min al norte de Santiago, se encuentra esta cómoda y linda casa de playa, con vista al mar, ubicada en el condominio Agua Dulce, Huentelauquén. El condominio cuenta con control de acceso 24 hrs, acceso directo a la playa de Agua Dulce, con múltiples estacionamientos, 2 canchas de futbolito, 5 canchas de tenis, una caleta, juegos infantiles y espectaculares senderos para caminatas y paseos en bicicleta. Excelente lugar para practicar deportes, disfrutar en familia y con amigos.",['Cocina'],5.0,6,Felipe,05-2014,https://www.airbnb.cl/rooms/725244043880987816?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
8,CASA BAHÍA AZUL. ARQ. CECILIA PUGA,Alojamiento vacacional entero,Los Vilos,Coquimbo Region,10,8,4, Habitación,3,privado,185.0,-31.99928,-71.52174,"https://maps.google.com/maps?ll=-31.99928,-71.52174&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa en borde mar. Espectacular vista. 206 m2 construidos. Arquitectura moderna. 
Capacidad 10 personas (2 camas matrimoniales, 2 camas de plaza y media, 4 camas de una plaza), 3 baños. Gran living. Comedor-cocina. Terraza. 
Pozón natural en las rocas. 
Alojamiento bueno para parejas, aventureros, viajeros de negocios, familias (con hijos) y grupos de amigos.

Lugares de interés: Playa Pichidangui (skysurf y buceo) Los Vilos, Bodegón Cultural, Cerámica de Guangualí, Playas cercanas.


Casa ubicada en condominio consolidado con árboles y jardines crecidos.
Sin embargo, la crítica escasez hídrica en la región ha obligado a ser muy responsables con el uso del agua y del riego, privilegiando el agua para el uso de la casa.","['Acceso a la playa', 'Frente a la playa']",4.74,93,Barbara,01-2016,https://www.airbnb.cl/rooms/13699585?adults=1&children=0&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
9,"Huentelauquén, Cond. Agua Dulce, primera línea",Alojamiento entero,Huentelauquén,Coquimbo,12,11,4, Habitación,3,privado,260.0,-31.56205,-71.5492,"https://maps.google.com/maps?ll=-31.56205,-71.5492&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Ubicación única en primera línea, con salida directo a la playa de Agua Dulce (a pasos). Un dormitorio principal en suite, 2 habitaciones para 4 personas cada una (1 camarote + cama nido), 1 baño general con ducha, y habitación de servicio con camarote y baño con ducha, que usamos para invitados. Tiene un Jacuzzi para 6 personas y una U de skate. TV con Direct TV en el living y dormitorio principal. Quincho con parrilla y fogón. Canchas de tenis y fútbol del condominio disponibles.",['Acceso a la playa'],,,Rodrigo,12-2015,https://www.airbnb.cl/rooms/780358928127077736?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-10&previous_page_section_name=1000&federated_search_id=54fe3237-3585-4727-8c2c-698cf6a77ce0
